"","Scenario","Unit","Region","Variable","Year","Value"
"6138","Global Net-zero","Thousand Cubic Metres per day","British Columbia","Field Condensate",2050,9.081384
"6139","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2010,39.541953
"6140","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2011,44.150083
"6141","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2012,49.883342
"6142","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2013,63.570699
"6143","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2014,94.392354
"6144","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2015,131.597923
"6145","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2016,180.458569
"6146","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2017,238.348552
"6147","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2018,314.440255
"6148","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2019,345.932723
"6149","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2020,349.187113
"6150","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2021,356.580279
"6151","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2022,459.69846
"6152","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2023,566.155959
"6153","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2024,630.18491
"6154","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2025,661.50276
"6155","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2026,670.510267
"6156","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2027,666.362374
"6157","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2028,660.924482
"6158","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2029,665.907141
"6159","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2030,670.380141
"6160","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2031,662.913647
"6161","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2032,650.092037
"6162","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2033,638.816204
"6163","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2034,628.123172
"6164","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2035,616.219695
"6165","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2036,602.892175
"6166","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2037,589.145039
"6167","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2038,574.786046
"6168","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2039,559.0119
"6169","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2040,542.041687
"6170","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2041,524.747974
"6171","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2042,507.524337
"6172","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2043,489.922056
"6173","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2044,471.858182
"6174","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2045,454.033454
"6175","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2046,436.692046
"6176","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2047,419.732987
"6177","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2048,403.102854
"6178","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2049,386.776923
"6179","Canada Net-zero","Thousand Barrels per day","Canada","Field Condensate",2050,370.57677
"6180","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2010,39.541953
"6181","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2011,44.150083
"6182","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2012,49.883342
"6183","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2013,63.570699
"6184","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2014,94.392354
"6185","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2015,131.597923
"6186","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2016,180.458569
"6187","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2017,238.348552
"6188","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2018,314.440255
"6189","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2019,345.932723
"6190","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2020,349.187113
"6191","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2021,356.580279
"6192","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2022,459.525379
"6193","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2023,565.495795
"6194","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2024,628.193253
"6195","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2025,657.447115
"6196","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2026,666.208678
"6197","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2027,665.112313
"6198","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2028,642.734915
"6199","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2029,674.608342
"6200","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2030,687.028839
"6201","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2031,688.584201
"6202","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2032,691.377574
"6203","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2033,702.418735
"6204","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2034,713.919499
"6205","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2035,724.511023
"6206","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2036,734.100071
"6207","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2037,743.203825
"6208","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2038,754.305006
"6209","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2039,766.573939
"6210","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2040,777.009566
"6211","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2041,780.846015
"6212","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2042,781.213213
"6213","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2043,780.954486
"6214","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2044,782.605271
"6215","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2045,786.640724
"6216","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2046,791.663253
"6217","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2047,797.275401
"6218","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2048,803.392932
"6219","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2049,809.806444
"6220","Current Measures","Thousand Barrels per day","Canada","Field Condensate",2050,816.440706
"6221","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2010,39.541953
"6222","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2011,44.150083
"6223","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2012,49.883342
"6224","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2013,63.570699
"6225","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2014,94.392354
"6226","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2015,131.597923
"6227","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2016,180.458569
"6228","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2017,238.348552
"6229","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2018,314.440255
"6230","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2019,345.932723
"6231","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2020,349.187113
"6232","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2021,356.580279
"6233","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2022,459.69846
"6234","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2023,566.155959
"6235","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2024,630.18446
"6236","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2025,661.456899
"6237","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2026,667.480275
"6238","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2027,654.401368
"6239","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2028,635.296693
"6240","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2029,614.007596
"6241","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2030,587.933853
"6242","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2031,563.151307
"6243","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2032,541.198236
"6244","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2033,521.782802
"6245","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2034,503.45616
"6246","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2035,485.670879
"6247","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2036,468.707574
"6248","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2037,452.280655
"6249","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2038,435.579354
"6250","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2039,418.627593
"6251","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2040,401.816043
"6252","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2041,385.363934
"6253","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2042,369.308422
"6254","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2043,353.695669
"6255","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2044,338.779759
"6256","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2045,324.35034
"6257","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2046,310.418067
"6258","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2047,297.101429
"6259","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2048,284.206835
"6260","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2049,271.761444
"6261","Global Net-zero","Thousand Barrels per day","Canada","Field Condensate",2050,259.733712
"6262","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2010,6.286679
"6263","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2011,7.019314
"6264","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2012,7.930831
"6265","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2013,10.106951
"6266","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2014,15.007211
"6267","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2015,20.922434
"6268","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2016,28.690669
"6269","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2017,37.894456
"6270","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2018,49.992091
"6271","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2019,54.999002
"6272","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2020,55.51641
"6273","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2021,56.691831
"6274","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2022,73.08634
"6275","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2023,90.011759
"6276","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2024,100.191566
"6277","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2025,105.170714
"6278","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2026,106.602796
"6279","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2027,105.943333
"6280","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2028,105.078775
"6281","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2029,105.870956
"6282","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2030,106.582108
"6283","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2031,105.395028
"6284","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2032,103.356551
"6285","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2033,101.563834
"6286","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2034,99.863775
"6287","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2035,97.97127
"6288","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2036,95.85236
"6289","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2037,93.666736
"6290","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2038,91.383835
"6291","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2039,88.875942
"6292","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2040,86.177889
"6293","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2041,83.428404
"6294","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2042,80.69006
"6295","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2043,77.891516
"6296","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2044,75.019584
"6297","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2045,72.185674
"6298","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2046,69.428606
"6299","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2047,66.732326
"6300","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2048,64.088342
"6301","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2049,61.492722
"6302","Canada Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2050,58.917099
"6303","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2010,6.286679
"6304","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2011,7.019314
"6305","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2012,7.930831
"6306","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2013,10.106951
"6307","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2014,15.007211
"6308","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2015,20.922434
"6309","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2016,28.690669
"6310","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2017,37.894456
"6311","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2018,49.992091
"6312","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2019,54.999002
"6313","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2020,55.51641
"6314","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2021,56.691831
"6315","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2022,73.058822
"6316","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2023,89.906801
"6317","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2024,99.874917
"6318","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2025,104.525917
"6319","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2026,105.918897
"6320","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2027,105.744589
"6321","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2028,102.18686
"6322","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2029,107.254339
"6323","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2030,109.229044
"6324","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2031,109.476327
"6325","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2032,109.920438
"6326","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2033,111.675846
"6327","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2034,113.504324
"6328","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2035,115.188245
"6329","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2036,116.712784
"6330","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2037,118.160168
"6331","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2038,119.925118
"6332","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2039,121.875726
"6333","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2040,123.534861
"6334","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2041,124.144808
"6335","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2042,124.203188
"6336","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2043,124.162054
"6337","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2044,124.424508
"6338","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2045,125.066095
"6339","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2046,125.864615
"6340","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2047,126.756876
"6341","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2048,127.729488
"6342","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2049,128.749156
"6343","Current Measures","Thousand Cubic Metres per day","Canada","Field Condensate",2050,129.803922
"6344","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2010,6.286679
"6345","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2011,7.019314
"6346","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2012,7.930831
"6347","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2013,10.106951
"6348","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2014,15.007211
"6349","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2015,20.922434
"6350","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2016,28.690669
"6351","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2017,37.894456
"6352","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2018,49.992091
"6353","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2019,54.999002
"6354","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2020,55.51641
"6355","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2021,56.691831
"6356","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2022,73.08634
"6357","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2023,90.011759
"6358","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2024,100.191494
"6359","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2025,105.163423
"6360","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2026,106.121065
"6361","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2027,104.041681
"6362","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2028,101.004276
"6363","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2029,97.619574
"6364","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2030,93.474173
"6365","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2031,89.534056
"6366","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2032,86.043791
"6367","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2033,82.956978
"6368","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2034,80.04327
"6369","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2035,77.215631
"6370","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2036,74.518677
"6371","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2037,71.907001
"6372","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2038,69.251702
"6373","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2039,66.556583
"6374","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2040,63.883755
"6375","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2041,61.268074
"6376","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2042,58.715448
"6377","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2043,56.233214
"6378","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2044,53.86177
"6379","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2045,51.567671
"6380","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2046,49.352613
"6381","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2047,47.235433
"6382","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2048,45.185353
"6383","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2049,43.206691
"6384","Global Net-zero","Thousand Cubic Metres per day","Canada","Field Condensate",2050,41.294431
"6385","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2005,438.39906
"6386","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2006,493.7493
"6387","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2007,535.89096
"6388","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2008,583.06446
"6389","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2009,663.5739
"6390","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2010,752.443409576055
"6391","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2011,847.359231171682
"6392","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2012,989.921444745863
"6393","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2013,1106.11838934237
"6394","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2014,1262.66880069705
"6395","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2015,1376.95697953685
"6396","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2016,1392.0206
"6397","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2017,1544.4555
"6398","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2018,1570.4712
"6399","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2019,1545.7192
"6400","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2020,1494.3504
"6401","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2021,1655.6005
"6402","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2022,1670.7956
"6403","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2023,1762.1326
"6404","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2024,1796.6932
"6405","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2025,1821.2553
"6406","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2026,1850.8188
"6407","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2027,1925.3838
"6408","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2028,1969.9503
"6409","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2029,2004.5182
"6410","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2030,2001.4141
"6411","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2031,1977.3253
"6412","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2032,1994.3934
"6413","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2033,1968.1883
"6414","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2034,1942.0193
"6415","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2035,1949.149
"6416","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2036,1911.6512
"6417","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2037,1871.1893
"6418","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2038,1820.3103
"6419","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2039,1769.4319
"6420","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2040,1718.5541
"6421","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2041,1660.5334
"6422","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2042,1602.5131
"6423","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2043,1541.5057
"6424","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2044,1480.4987
"6425","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2045,1433.6382
"6426","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2046,1384.5179
"6427","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2047,1335.3978
"6428","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2048,1286.2781
"6429","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2049,1238.4559
"6430","Canada Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2050,1190.634
"6431","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2005,438.39906
"6432","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2006,493.7493
"6433","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2007,535.89096
"6434","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2008,583.06446
"6435","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2009,663.5739
"6436","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2010,752.443409576055
"6437","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2011,847.359231171682
"6438","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2012,989.921444745863
"6439","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2013,1106.11838934237
"6440","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2014,1262.66880069705
"6441","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2015,1376.95697953685
"6442","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2016,1392.0206
"6443","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2017,1544.4555
"6444","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2018,1570.4712
"6445","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2019,1545.7192
"6446","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2020,1494.3504
"6447","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2021,1655.6005
"6448","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2022,1670.7956
"6449","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2023,1761.8478
"6450","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2024,1796.8478
"6451","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2025,1849.382
"6452","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2026,1901.9178
"6453","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2027,1939.4551
"6454","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2028,1996.9941
