date,he,alberta_internal_load,pool_price,import_export,AESO_Name,Capacity,asset_id,block_number,price,from,to,size,available_mw,dispatched,dispatched_mw,flexible,Plant_Type,Plant_Fuel
2024-01-16,19,11532,70.96,,Brooks Solar 2 (BRK2),14,BRK2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Brooks Solar (BSC1),15,BSC1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,BUR1 Burdett (BUR1),20,BUR1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Chappice Lake (CHP1),14,CHP1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Claresholm 2 (CLR2),58,CLR1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Claresholm 1 (CLR1),75,CLR2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Clydesdale 1 (CLY1),41,CLY1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Clydesdale 2 (CLY2),34,CLY2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Coaldale (COL1),23,COL1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Conrad 1 (CRD1),23,CRD1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Conrad 2 (CRD2),18,CRD2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Deerfoot (DFT1),37,DFT1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Empress Solar Park (EMP1),39,EMP1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Fox Coulee Solar (FCS1),75,FCS1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Hull (HUL1),25,HUL1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Hays (HYS1),23,HYS1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Innisfail (INF1),22,INF1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Jenner (JER1),23,JER1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Joffre Solar 1 (JFS1),25,JFS1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Joffre Solar 2 (JFS2),22,JFS2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,kisikaw-pisim 2 (KKP1),7,KKP1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,kisikaw-pisim 2 (KKP1),7,KKP2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Michichi Creek (MCH1 ),14,MCH1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Michichi Solar (MIC1),25,MIC1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Monarch (MON1),24,MON1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,East Strathmore Namaka (NMK1),20,NMK1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Saddlebrook Solar (SDL1),81,SDL1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Spring Coulee (SGC1),30,SGC1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Sollair Solar Energy Plant (SLR1),75,SLR1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Strathmore 1 (STR1),58,STR1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Strathmore 2 (STR2),75,STR2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Stavely (STV1),17,STV1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Suffield (SUF1),23,SUF1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Kneehill Solar (TRH1),25,TRH1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Travers (TVS1),400,TVS1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Vulcan (VCN1),22,VCN1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Vauxhall (VXH1),22,VXH1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Wheatcrest (WCR1),50,WCR1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Westfield Yellow Lake (WEF1),19,WEF1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,Youngstown Solar (YNG1),6,YNG1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-16,19,11532,70.96,,eReserve6 (ERV6),20,ERV6,0,0,0,4,4,0,N,0,Y,STORAGE,STORAGE
2024-01-16,19,11532,70.96,,eReserve4 (ERV4),20,ERV4,0,0,0,4,4,3,Y,3,Y,STORAGE,STORAGE
2024-01-16,19,11532,70.96,,eReserve3 Mercer Hill (ERV3),20,ERV3,0,0,0,4,4,0,N,0,Y,STORAGE,STORAGE
2024-01-16,19,11532,70.96,,eReserve1 Rycroft (ERV1),20,ERV1,0,0,0,4,4,0,N,0,Y,STORAGE,STORAGE
2024-01-16,19,11532,70.96,,eReserve2 Buffalo Creek (ERV2),20,ERV2,0,0,0,4,4,0,N,0,Y,STORAGE,STORAGE
2024-01-16,19,11532,70.96,,eReserve5 Hughenden (ERV5),20,ERV5,0,0,0,4,4,0,N,0,Y,STORAGE,STORAGE
2024-01-16,19,11532,70.96,,eReserve7 (ERV7),20,ERV7,0,0,0,5,5,5,Y,5,Y,STORAGE,STORAGE
2024-01-16,19,11532,70.96,,eReserve8 (ERV8),20,ERV8,0,0,0,5,5,5,Y,5,Y,STORAGE,STORAGE
2024-01-16,19,11532,70.96,,eReserve9 (ERV9),20,ERV9,0,0,0,5,5,5,Y,5,Y,STORAGE,STORAGE
2024-01-16,19,11532,70.96,,Suncor Chin Chute (SCR3)*,30,SCR3,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-16,19,11532,70.96,,McBride Lake Windfarm (AKE1)*,73.3,AKE1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-16,19,11532,70.96,,Ardenville Wind (ARD1)*,68.2,ARD1,1,0,0,12.5954,12.5954,12.5954,Y,12.5954,N,WIND,WIND
2024-01-16,19,11532,70.96,,Buffalo Atlee 1 (BFL1),18,BFL1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-16,19,11532,70.96,,Buffalo Atlee 2 (BFL2),16,BFL2,1,0,0,1.9514,1.9514,1.9514,Y,1.9514,N,WIND,WIND
2024-01-16,19,11532,70.96,,Buffalo Atlee 3 (BFL3),18,BFL3,1,0,0,1.8584,1.8584,1.8584,Y,1.8584,N,WIND,WIND
2024-01-16,19,11532,70.96,,Buffalo Atlee 4 (BFL4),10,BFL4,1,0,0,0.9579,0.9579,0.9579,Y,0.9579,N,WIND,WIND
2024-01-16,19,11532,70.96,,Blackspring Ridge (BSR1)*,300,BSR1,1,0,0,6.8059,6.8059,6.8059,Y,6.8059,N,WIND,WIND
2024-01-16,19,11532,70.96,,Blue Trail Wind (BTR1)*,66,BTR1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-16,19,11532,70.96,,BUL1 Bull Creek (BUL1)*,13.65,BUL1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-16,19,11532,70.96,,BUL2 Bull Creek (BUL2)*,16,BUL2,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-16,19,11532,70.96,,Castle River #1 (CR1)*,39,CR1,1,0,0,26.6185,26.6185,26.6185,Y,26.6185,N,WIND,WIND
2024-01-16,19,11532,70.96,,Cowley Ridge (CRE3)*,20,CRE3,1,0,0,10.448,10.448,10.448,Y,10.448,N,WIND,WIND
2024-01-16,19,11532,70.96,,Castle Rock Wind Farm (CRR1)*,77,CRR1,1,0,0,32.5663,32.5663,32.5663,Y,32.5663,N,WIND,WIND
2024-01-16,19,11532,70.96,,Castle Rock Ridge 2 (CRR2),29,CRR2,1,0,0,16.726,16.726,16.726,Y,16.726,N,WIND,WIND
2024-01-16,19,11532,70.96,,Cypress 1 (CYP1),196,CYP1,1,0,0,11.138,11.138,11.138,Y,11.138,N,WIND,WIND
2024-01-16,19,11532,70.96,,Cypress 2 (CYP2),46,CYP2,1,0,0,4.708,4.708,4.708,Y,4.708,N,WIND,WIND
2024-01-16,19,11532,70.96,,Forty Mile Granlea (FMG1),200,FMG1,1,0,0,4.16,4.16,4.16,Y,4.16,N,WIND,WIND
2024-01-16,19,11532,70.96,,Garden Plain (GDP1),130,GDP1,1,0,0,83.529,83.529,83.529,Y,83.529,N,WIND,WIND
2024-01-16,19,11532,70.96,,Grizzly Bear Creek (GRZ1),152,GRZ1,1,0,0,111.3027,111.3027,111.3027,Y,111.3027,N,WIND,WIND
2024-01-16,19,11532,70.96,,Soderglen Wind (GWW1)*,71,GWW1,1,0,0,37.04,37.04,37.04,Y,37.04,N,WIND,WIND
2024-01-16,19,11532,70.96,,Halkirk Wind Power Facility (HAL1)*,150,HAL1,1,0,0,85.632,85.632,85.632,Y,85.632,N,WIND,WIND
2024-01-16,19,11532,70.96,,Hand Hills (HHW1),145,HHW1,1,0,0,44.88,44.88,44.88,Y,44.88,N,WIND,WIND
2024-01-16,19,11532,70.96,,Hilda Wind (HLD1),100,HLD1,1,0,0,21.7328,21.7328,21.7328,Y,21.7328,N,WIND,WIND
2024-01-16,19,11532,70.96,,Summerview 1 (IEW1)*,66,IEW1,1,0,0,10.068,10.068,10.068,Y,10.068,N,WIND,WIND
2024-01-16,19,11532,70.96,,Summerview 2 (IEW2)*,66,IEW2,1,0,0,4.8721,4.8721,4.8721,Y,4.8721,N,WIND,WIND
2024-01-16,19,11532,70.96,,Jenner 1 (JNR1),122,JNR1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-16,19,11532,70.96,,Jenner 2 (JNR2),71,JNR2,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-16,19,11532,70.96,,Jenner 3 (JNR3),109,JNR3,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-16,19,11532,70.96,,Kettles Hill (KHW1)*,63,KHW1,1,0,0,37.0747,37.0747,37.0747,Y,37.0747,N,WIND,WIND
2024-01-16,19,11532,70.96,,Lanfine Wind (LAN1),151,LAN1,1,0,0,79.904,79.904,79.904,Y,79.904,N,WIND,WIND
2024-01-16,19,11532,70.96,,Ghost Pine (NEP1)*,82,NEP1,1,0,0,34.56,34.56,34.56,Y,34.56,N,WIND,WIND
2024-01-16,19,11532,70.96,,Oldman 2 Wind Farm 1 (OWF1)*,46,OWF1,1,0,0,11.046,11.046,11.046,Y,11.046,N,WIND,WIND
2024-01-16,19,11532,70.96,,Paintearth Wind Project (PAW1),198,PAW1,1,0,0,76.76,76.76,76.76,Y,76.76,N,WIND,WIND
2024-01-16,19,11532,70.96,,Riverview (RIV1),105,RIV1,1,0,0,87.848,87.848,87.848,Y,87.848,N,WIND,WIND
2024-01-16,19,11532,70.96,,Rattlesnake Ridge Wind (RTL1),130,RTL1,1,0,0,1.7245,1.7245,1.7245,Y,1.7245,N,WIND,WIND
2024-01-16,19,11532,70.96,,Suncor Magrath (SCR2)*,30.2,SCR2,1,0,0,1.4346,1.4346,1.4346,Y,1.4346,N,WIND,WIND
2024-01-16,19,11532,70.96,,Wintering Hills (SCR4)*,88,SCR4,1,0,0,56.458,56.458,56.458,Y,56.458,N,WIND,WIND
2024-01-16,19,11532,70.96,,Sharp Hill (SHH1),297,SHH1,1,0,0,141.408,141.408,141.408,Y,141.408,N,WIND,WIND
2024-01-16,19,11532,70.96,,Stirling Wind (SWP1),113,SWP1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-16,19,11532,70.96,,Enmax Taber (TAB1)*,81,TAB1,1,0,0,0.0191,0.0191,0.0191,Y,0.0191,N,WIND,WIND
2024-01-16,19,11532,70.96,,Wheatland Wind (WHE1),120,WHE1,1,0,0,31.4238,31.4238,31.4238,Y,31.4238,N,WIND,WIND
2024-01-16,19,11532,70.96,,Whitla (WHT1),202,WHT1,1,0,0,4.648,4.648,4.648,Y,4.648,N,WIND,WIND
2024-01-16,19,11532,70.96,,Whitla 2 (WHT2),151,WHT2,1,0,0,3.2,3.2,3.2,Y,3.2,N,WIND,WIND
2024-01-16,19,11532,70.96,,Windrise (WRW1),207,WRW1,1,0,0,100.464,100.464,100.464,Y,100.464,N,WIND,WIND
2024-01-16,19,11532,70.96,,Shepard (EGC1),860,EGC1,1,14.76,390,440,50,50,Y,50,Y,NGCC,GAS
2024-01-16,19,11532,70.96,,Shepard (EGC1),860,EGC1,2,14.87,440,490,50,50,Y,50,Y,NGCC,GAS
2024-01-16,19,11532,70.96,,ENMAX Calgary Energy Centre (CAL1),320,CAL1,1,15.71,115,200,85,85,Y,85,Y,NGCC,GAS
2024-01-16,19,11532,70.96,,Shepard (EGC1),860,EGC1,3,16.18,490,598,108,108,Y,108,Y,NGCC,GAS
2024-01-16,19,11532,70.96,,ENMAX Calgary Energy Centre (CAL1),320,CAL1,2,16.71,200,250,50,50,Y,50,Y,NGCC,GAS
2024-01-16,19,11532,70.96,,ENMAX Calgary Energy Centre (CAL1),320,CAL1,3,17.71,250,283,33,33,Y,33,Y,NGCC,GAS
2024-01-16,19,11532,70.96,,Carseland Cogen (TC01),95,TC01,1,18.8,64,85,21,21,Y,21,Y,COGEN,GAS
2024-01-16,19,11532,70.96,,Shepard (EGC1),860,EGC1,4,19.48,598,667,69,69,Y,69,Y,NGCC,GAS
2024-01-16,19,11532,70.96,,Keephills #3 (KH3),463,KH3,1,21.17,180,226,46,46,Y,46,N,NGCONV,GAS
2024-01-16,19,11532,70.96,,Muskeg River (MKR1),202,MKR1,1,21.28,172,198,26,26,Y,26,Y,COGEN,GAS
2024-01-16,19,11532,70.96,,Keephills #3 (KH3),463,KH3,2,22.91,226,276,50,50,Y,50,Y,NGCONV,GAS
2024-01-16,19,11532,70.96,,Keephills #3 (KH3),463,KH3,3,24.03,276,320,44,44,Y,44,Y,NGCONV,GAS
2024-01-16,19,11532,70.96,,ATCO Scotford Upgrader (APS1),195,APS1,1,24.26,130,161,31,31,Y,31,Y,COGEN,GAS
2024-01-16,19,11532,70.96,,Keephills #3 (KH3),463,KH3,4,25.14,320,363,43,43,Y,43,Y,NGCONV,GAS
2024-01-16,19,11532,70.96,,Keephills #3 (KH3),463,KH3,5,25.92,363,413,50,50,Y,50,Y,NGCONV,GAS
2024-01-16,19,11532,70.96,,ENMAX Calgary Energy Centre (CAL1),320,CAL1,4,27.12,283,293,10,10,Y,10,N,NGCC,GAS
2024-01-16,19,11532,70.96,,Keephills #3 (KH3),463,KH3,6,27.26,413,463,50,50,Y,50,Y,NGCONV,GAS
2024-01-16,19,11532,70.96,,Air Liquide Scotford #1 (ALS1),96,ALS1,1,28.5,50,77,27,27,Y,27,Y,COGEN,GAS
2024-01-16,19,11532,70.96,,Cloverbar #2 (ENC2),101,ENC2,1,28.64,35,70,35,35,Y,35,N,SCGT,GAS
2024-01-16,19,11532,70.96,,Dow Hydrocarbon (DOWG),326,DOWG,1,29.01,130,164,34,34,Y,34,Y,COGEN,GAS
2024-01-16,19,11532,70.96,,Cloverbar #2 (ENC2),101,ENC2,2,29.11,70,88,18,17,Y,17,N,SCGT,GAS
2024-01-16,19,11532,70.96,,ENMAX Calgary Energy Centre (CAL1),320,CAL1,5,29.52,293,330,37,37,Y,37,N,NGCC,GAS
2024-01-16,19,11532,70.96,,Shepard (EGC1),860,EGC1,5,30.83,667,747,80,80,Y,80,Y,NGCC,GAS
2024-01-16,19,11532,70.96,,Keephills #2 (KH2),395,KH2,1,30.83,125,210,85,85,Y,85,N,NGCONV,GAS
2024-01-16,19,11532,70.96,,Dow Hydrocarbon (DOWG),326,DOWG,2,31.74,164,193,29,29,Y,29,Y,COGEN,GAS
2024-01-16,19,11532,70.96,,Joffre #1 (JOF1),474,JOF1,1,32.08,110,150,40,40,Y,40,N,COGEN,GAS
2024-01-16,19,11532,70.96,,Keephills #2 (KH2),395,KH2,2,32.16,210,249,39,39,Y,39,Y,NGCONV,GAS
2024-01-16,19,11532,70.96,,Shepard (EGC1),860,EGC1,6,32.61,747,816,69,69,Y,69,Y,NGCC,GAS
2024-01-16,19,11532,70.96,,Keephills #2 (KH2),395,KH2,3,33.02,249,288,39,39,Y,39,Y,NGCONV,GAS
2024-01-16,19,11532,70.96,,Keephills #2 (KH2),395,KH2,4,34.02,288,323,35,35,Y,35,Y,NGCONV,GAS
2024-01-16,19,11532,70.96,,Keephills #2 (KH2),395,KH2,5,35.22,323,361,38,38,Y,38,Y,NGCONV,GAS
2024-01-16,19,11532,70.96,,Keephills #2 (KH2),395,KH2,6,36.2,361,395,34,34,Y,34,Y,NGCONV,GAS
2024-01-16,19,11532,70.96,,Northern Prairie Power Project (NPP1),105,NPP1,1,37,45,46,1,1,Y,1,N,SCGT,GAS
2024-01-16,19,11532,70.96,,Joffre #1 (JOF1),474,JOF1,2,37.25,150,200,50,50,Y,50,N,COGEN,GAS
2024-01-16,19,11532,70.96,,Northern Prairie Power Project (NPP1),105,NPP1,2,39,46,65,19,19,Y,19,Y,SCGT,GAS
2024-01-16,19,11532,70.96,,Medicine Hat #1 (CMH1),255,CMH1,1,40,170,200,30,30,Y,30,N,NGCC,GAS
2024-01-16,19,11532,70.96,,Dow Hydrocarbon (DOWG),326,DOWG,3,40.31,193,209,16,16,Y,16,Y,COGEN,GAS
2024-01-16,19,11532,70.96,,Bighorn Hydro (BIG),120,BIG,1,40.66,18,40,22,22,Y,22,Y,HYDRO,HYDRO
2024-01-16,19,11532,70.96,,Northern Prairie Power Project (NPP1),105,NPP1,3,43,65,94,29,29,Y,29,Y,SCGT,GAS
2024-01-16,19,11532,70.96,,Joffre #1 (JOF1),474,JOF1,3,43.85,200,250,50,50,Y,50,N,COGEN,GAS
2024-01-16,19,11532,70.96,,Crossfield Energy Centre #2 (CRS2),48,CRS2,2,44.76,38,40,2,2,Y,2,Y,SCGT,GAS
2024-01-16,19,11532,70.96,,Crossfield Energy Centre #1 (CRS1),48,CRS1,2,45.18,38,40,2,2,Y,2,Y,SCGT,GAS
2024-01-16,19,11532,70.96,,Crossfield Energy Centre #3 (CRS3),48,CRS3,2,45.96,39,41,2,2,Y,2,Y,SCGT,GAS
2024-01-16,19,11532,70.96,,Joffre #1 (JOF1),474,JOF1,4,51.05,250,265,15,15,Y,15,N,COGEN,GAS
2024-01-16,19,11532,70.96,,Sheerness #1 (SH1),400,SH1,1,53.26,120,158,38,38,Y,38,Y,NGCONV,GAS
2024-01-16,19,11532,70.96,,Sheerness #2 (SH2),390,SH2,1,53.84,120,157,37,37,Y,37,Y,NGCONV,GAS
2024-01-16,19,11532,70.96,,Sheerness #2 (SH2),390,SH2,2,54.09,157,207,50,50,Y,50,Y,NGCONV,GAS
2024-01-16,19,11532,70.96,,Sheerness #1 (SH1),400,SH1,2,54.93,158,190,32,32,Y,32,Y,NGCONV,GAS
2024-01-16,19,11532,70.96,,Sheerness #2 (SH2),390,SH2,3,55.21,207,240,33,33,Y,33,Y,NGCONV,GAS
2024-01-16,19,11532,70.96,,Sheerness #1 (SH1),400,SH1,3,55.99,190,240,50,50,Y,50,Y,NGCONV,GAS
2024-01-16,19,11532,70.96,,Sheerness #2 (SH2),390,SH2,4,56.58,240,310,70,70,Y,70,Y,NGCONV,GAS
2024-01-16,19,11532,70.96,,Sheerness #1 (SH1),400,SH1,4,56.93,240,310,70,70,Y,70,Y,NGCONV,GAS
2024-01-16,19,11532,70.96,,Battle River #5 (BR5),385,BR5,1,58.33,90,150,60,60,Y,60,Y,NGCONV,GAS
2024-01-16,19,11532,70.96,,Battle River #4 (BR4),155,BR4,1,61.03,30,50,20,20,Y,20,Y,NGCONV,GAS
2024-01-16,19,11532,70.96,,Medicine Hat #1 (CMH1),255,CMH1,2,65,200,238,38,38,Y,38,N,NGCC,GAS
2024-01-16,19,11532,70.96,,Carson Creek (GEN5),15,GEN5,1,65.76,10,13,3,3,Y,3,Y,SCGT,GAS
2024-01-16,19,11532,70.96,,Northern Prairie Power Project (NPP1),105,NPP1,4,69,94,98,4,4,Y,4,Y,SCGT,GAS
2024-01-16,19,11532,70.96,,DAI1 Daishowa (DAI1),52,DAI1,1,83.83,7,24,17,17,Y,17,Y,OTHER,OTHER
2024-01-16,19,11532,70.96,,Medicine Hat #1 (CMH1),255,CMH1,3,90,238,253,15,15,N,0,N,NGCC,GAS
2024-01-16,19,11532,70.96,,Cancarb Medicine Hat (CCMH),42,CCMH,1,93,20,27,7,7,N,0,Y,OTHER,OTHER
2024-01-16,19,11532,70.96,,Brazeau Hydro (BRA),350,BRA,1,95.14,26,54,28,28,N,0,N,HYDRO,HYDRO
2024-01-16,19,11532,70.96,,Battle River #4 (BR4),155,BR4,2,97.25,50,100,50,50,N,0,Y,NGCONV,GAS
2024-01-16,19,11532,70.96,,AltaGas Parkland (ALP2),10,ALP2,1,100,5,8,3,3,N,0,Y,SCGT,GAS
2024-01-16,19,11532,70.96,,Cancarb Medicine Hat (CCMH),42,CCMH,2,105,27,33,6,6,N,0,Y,OTHER,OTHER
2024-01-16,19,11532,70.96,,Whitecourt Power (EAGL),25,EAGL,1,109.99,24,25,1,1,N,0,N,OTHER,OTHER
2024-01-16,19,11532,70.96,,Medicine Hat #1 (CMH1),255,CMH1,4,110,253,266,13,13,N,0,N,NGCC,GAS
2024-01-16,19,11532,70.96,,Medicine Hat #1 (CMH1),255,CMH1,5,135,266,275,9,9,N,0,N,NGCC,GAS
2024-01-16,19,11532,70.96,,Dow Hydrocarbon (DOWG),326,DOWG,4,136.32,209,216,7,7,N,0,Y,COGEN,GAS
2024-01-16,19,11532,70.96,,Brazeau Hydro (BRA),350,BRA,3,140.42,54,113,59,59,N,0,Y,HYDRO,HYDRO
2024-01-16,19,11532,70.96,,Brazeau Hydro (BRA),350,BRA,4,190.1,113,172,59,12,N,0,Y,HYDRO,HYDRO
2024-01-16,19,11532,70.96,,Air Liquide Scotford #1 (ALS1),96,ALS1,2,200,77,106,29,2,N,0,Y,COGEN,GAS
2024-01-16,19,11532,70.96,,Sheerness #2 (SH2),390,SH2,5,499.06,310,360,50,50,N,0,Y,NGCONV,GAS
2024-01-16,19,11532,70.96,,Sheerness #1 (SH1),400,SH1,5,505.36,310,360,50,50,N,0,Y,NGCONV,GAS
2024-01-16,19,11532,70.96,,Battle River #5 (BR5),385,BR5,2,554.43,150,220,70,70,N,0,Y,NGCONV,GAS
2024-01-16,19,11532,70.96,,Battle River #5 (BR5),385,BR5,3,615.21,220,290,70,70,N,0,Y,NGCONV,GAS
2024-01-16,19,11532,70.96,,Sheerness #2 (SH2),390,SH2,6,621.35,360,400,40,40,N,0,Y,NGCONV,GAS
2024-01-16,19,11532,70.96,,Sheerness #1 (SH1),400,SH1,6,629.91,360,400,40,40,N,0,Y,NGCONV,GAS
2024-01-16,19,11532,70.96,,Battle River #5 (BR5),385,BR5,4,789.36,290,345,55,55,N,0,Y,NGCONV,GAS
2024-01-16,19,11532,70.96,,Battle River #5 (BR5),385,BR5,5,823.36,345,385,40,25,N,0,Y,NGCONV,GAS
2024-01-16,19,11532,70.96,,Battle River #4 (BR4),155,BR4,3,841.22,100,155,55,35,N,0,Y,NGCONV,GAS
2024-01-16,19,11532,70.96,,Poplar Hill #1 (PH1),48,PH1,1,850.72,0,41,41,41,N,0,N,SCGT,GAS
2024-01-16,19,11532,70.96,,Valley View 2 (VVW2),50,VVW2,1,925.03,15,44,29,9,N,0,N,SCGT,GAS
2024-01-16,19,11532,70.96,,Summerview (SUM1),15,SUM1,4,934.97,0,10,10,10,N,0,Y,OTHER,OTHER
2024-01-16,19,11532,70.96,,Valley View 1 (VVW1),50,VVW1,1,977.01,0,39,39,14,N,0,N,SCGT,GAS
2024-01-16,19,11532,70.96,,APF Athabasca (AFG1)*,131,AFG1,1,996.99,0,5,5,5,N,0,N,OTHER,OTHER
2024-01-16,19,11532,70.96,,Cancarb Medicine Hat (CCMH),42,CCMH,3,999,33,36,3,3,N,0,Y,OTHER,OTHER
2024-01-16,19,11532,70.96,,Blackfalds (BFD1),6,BFD1,1,999.99,3,6,3,3,N,0,N,COGEN,GAS
2024-01-16,19,11532,70.96,,Saddle Hills (SDH1),10,SDH1,1,999.99,5,10,5,5,N,0,Y,COGEN,GAS
2024-01-16,19,11532,70.96,,Bighorn Hydro (BIG),120,BIG,6,999.99,40,80,40,0,N,0,Y,HYDRO,HYDRO
2024-01-16,19,11532,70.96,,Bow River Hydro (BOW1),320,BOW1,6,999.99,87,219,132,12,N,0,Y,HYDRO,HYDRO
2024-01-16,19,11532,70.96,,Brazeau Hydro (BRA),350,BRA,6,999.99,172,350,178,0,N,0,Y,HYDRO,HYDRO
2024-01-16,19,11532,70.96,,Medicine Hat #1 (CMH1),255,CMH1,6,999.99,275,280,5,5,N,0,N,NGCC,GAS
2024-01-16,19,11532,70.96,,Fort Nelson (FNG1),73,FNG1,1,999.99,28,57,29,29,N,0,Y,NGCC,GAS
2024-01-16,19,11532,70.96,,Battle River #5 (BR5),385,BR5,6,999.99,385,395,10,0,N,0,Y,NGCONV,GAS
2024-01-16,19,11532,70.96,,Lethbridge Coaldale (ME04),6,ME04,1,999.99,4,6,2,2,N,0,Y,SCGT,GAS
2024-01-16,19,11532,70.96,,Bellshill (BHL1),5,BHL1,1,999.99,3,5,2,2,N,0,Y,SCGT,GAS
2024-01-16,19,11532,70.96,,AltaGas Parkland (ALP2),10,ALP2,2,999.99,8,10,2,2,N,0,Y,SCGT,GAS
2024-01-16,19,11532,70.96,,AltaGas Bantry (ALP1),7,ALP1,1,999.99,4,7,3,3,N,0,Y,SCGT,GAS
2024-01-16,19,11532,70.96,,Lethbridge Burdett (ME03),7,ME03,1,999.99,4,7,3,3,N,0,Y,SCGT,GAS
2024-01-16,19,11532,70.96,,West Cadotte (WCD1),20,WCD1,1,999.99,16,20,4,4,N,0,Y,SCGT,GAS
2024-01-16,19,11532,70.96,,Lethbridge Taber (ME02),8,ME02,1,999.99,4,8,4,4,N,0,Y,SCGT,GAS
2024-01-16,19,11532,70.96,,NPC2 JL Landry (NPC2),9,NPC2,1,999.99,4,9,5,5,N,0,Y,SCGT,GAS
2024-01-16,19,11532,70.96,,NPC3 Elmworth (NPC3),9,NPC3,1,999.99,4,9,5,5,N,0,Y,SCGT,GAS
2024-01-16,19,11532,70.96,,High River 1 (HRV1),10,HRV1,1,999.99,5,10,5,5,N,0,Y,SCGT,GAS
2024-01-16,19,11532,70.96,,Ralston (NAT1),20,NAT1,2,999.99,15,20,5,5,N,0,Y,SCGT,GAS
