Date - MST,Hourly Profile1,Season1,Date (MST),AIL,Gas Price,Price,Spark Spread
1/1/2020 12:00:00 AM,ON PEAK,SUMMER,9/5/2020 7:00:00 AM,8280,2.445,36.22,17.8825
1/1/2020 12:00:00 AM,ON PEAK,SUMMER,9/5/2020 8:00:00 AM,8530,2.445,42.56,24.2225
1/1/2020 12:00:00 AM,ON PEAK,SUMMER,9/5/2020 9:00:00 PM,8611,2.445,34.96,16.6225
1/1/2020 12:00:00 AM,ON PEAK,SUMMER,9/5/2020 9:00:00 AM,8729,2.445,39.26,20.9225
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/21/2015 9:00:00 PM,8742,2.445,16.3,-2.0375
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/19/2015 9:00:00 PM,8801,2.445,17.62,-0.717500000
1/1/2020 12:00:00 AM,ON PEAK,SUMMER,9/5/2020 6:00:00 PM,8868,2.445,35.01,16.6725
1/1/2020 12:00:00 AM,ON PEAK,SUMMER,9/5/2020 8:00:00 PM,8872,2.445,35.14,16.8025
1/1/2020 12:00:00 AM,ON PEAK,SUMMER,9/5/2020 10:00:00 AM,8875,2.445,41.03,22.6925
1/1/2020 12:00:00 AM,ON PEAK,SUMMER,9/5/2020 12:00:00 PM,8943,2.445,180.33,161.9925
1/1/2020 12:00:00 AM,ON PEAK,SUMMER,9/5/2020 7:00:00 PM,8969,2.445,36.72,18.3825
1/1/2020 12:00:00 AM,ON PEAK,SUMMER,9/5/2020 1:00:00 PM,8990,2.445,43.6,25.2625
1/1/2020 12:00:00 AM,ON PEAK,SUMMER,9/5/2020 11:00:00 AM,8992,2.445,39.61,21.2725
1/1/2020 12:00:00 AM,ON PEAK,SUMMER,9/5/2020 5:00:00 PM,9012,2.445,36.3,17.9625
1/1/2020 12:00:00 AM,ON PEAK,SUMMER,9/5/2020 2:00:00 PM,9131,2.445,36.92,18.5825
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/21/2015 8:00:00 PM,9148,2.445,18.98,0.642500000
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/19/2015 8:00:00 PM,9157,2.445,18.31,-0.027500000
1/1/2020 12:00:00 AM,ON PEAK,SUMMER,9/5/2020 4:00:00 PM,9174,2.445,37.34,19.0025
1/1/2020 12:00:00 AM,ON PEAK,SUMMER,9/5/2020 3:00:00 PM,9184,2.445,38.11,19.7725
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/21/2015 6:00:00 AM,9248,2.445,17.5,-0.837500000
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/21/2015 8:00:00 AM,9270,2.445,17.39,-0.947500000
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/21/2015 9:00:00 AM,9273,2.445,18.43,0.092500000
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/19/2015 6:00:00 AM,9295,2.445,18.69,0.352500000
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/21/2015 10:00:00 AM,9301,2.445,18.48,0.142500000
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/21/2015 11:00:00 AM,9310,2.445,18.57,0.232500000
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/21/2015 7:00:00 AM,9322,2.445,17.73,-0.607500000
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/21/2015 1:00:00 PM,9340,2.445,18.78,0.442500000
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/21/2015 2:00:00 PM,9355,2.445,18.35,0.012500000
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/21/2015 4:00:00 PM,9357,2.445,18.37,0.032500000
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/21/2015 12:00:00 PM,9361,2.445,18.84,0.502500000
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/19/2015 7:00:00 PM,9367,2.445,18.48,0.142500000
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/19/2015 8:00:00 AM,9373,2.445,19.34,1.0025
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/19/2015 1:00:00 PM,9374,2.445,24.81,6.4725
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/21/2015 3:00:00 PM,9376,2.445,17.43,-0.907500000
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/21/2015 7:00:00 PM,9393,2.445,18.27,-0.067500000
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/19/2015 2:00:00 PM,9412,2.445,24.55,6.2125
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/19/2015 9:00:00 AM,9414,2.445,19.75,1.4125
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/19/2015 7:00:00 AM,9428,2.445,18.36,0.022500000
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/19/2015 12:00:00 PM,9429,2.445,27.71,9.3725
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/21/2015 5:00:00 PM,9430,2.445,17.8,-0.537500000
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/19/2015 11:00:00 AM,9432,2.445,22.06,3.7225
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/19/2015 3:00:00 PM,9445,2.445,19.99,1.6525
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/19/2015 5:00:00 PM,9468,2.445,19.28,0.942500000
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/19/2015 4:00:00 PM,9478,2.445,19.63,1.2925
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/19/2015 10:00:00 AM,9480,2.445,20.23,1.8925
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,10/24/2019 9:00:00 PM,9489,2.445,28.91,10.5725
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/19/2015 6:00:00 PM,9502,2.445,18.07,-0.267500000
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/21/2015 6:00:00 PM,9525,2.445,18.75,0.412500000
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,10/24/2019 8:00:00 PM,9776,2.445,28.94,10.6025
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,10/24/2019 6:00:00 AM,9994,2.445,28.62,10.2825
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,10/24/2019 7:00:00 PM,10020,2.445,28.92,10.5825
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,10/24/2019 2:00:00 PM,10028,2.445,33.9,15.5625
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,10/24/2019 1:00:00 PM,10028,2.445,34.85,16.5125
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,10/24/2019 3:00:00 PM,10040,2.445,32.89,14.5525
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,10/24/2019 4:00:00 PM,10050,2.445,32,13.6625
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,10/24/2019 12:00:00 PM,10091,2.445,34.87,16.5325
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,10/24/2019 11:00:00 AM,10098,2.445,34.86,16.5225
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,10/24/2019 7:00:00 AM,10135,2.445,32.2,13.8625
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,10/24/2019 10:00:00 AM,10135,2.445,34.84,16.5025
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,10/24/2019 6:00:00 PM,10161,2.445,28.96,10.6225
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,10/24/2019 8:00:00 AM,10163,2.445,32.85,14.5125
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,10/24/2019 5:00:00 PM,10168,2.445,31.16,12.8225
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,10/24/2019 9:00:00 AM,10168,2.445,34.87,16.5325
1/1/2016 12:00:00 AM,ON PEAK,SUMMER,8/27/2016 6:00:00 AM,8245,2.45,13.5,-4.875
1/1/2016 12:00:00 AM,ON PEAK,SUMMER,8/27/2016 7:00:00 AM,8523,2.45,14.66,-3.715
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/25/2015 6:00:00 AM,8684,2.45,19.17,0.795000000
1/1/2016 12:00:00 AM,ON PEAK,SUMMER,8/27/2016 9:00:00 PM,8693,2.45,15.25,-3.125
1/1/2020 12:00:00 AM,ON PEAK,SUMMER,9/14/2020 9:00:00 PM,8729,2.45,34.84,16.465
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,6/18/2015 6:00:00 AM,8787,2.45,25.32,6.945
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,8/6/2023 6:00:00 AM,8789,2.45,46.88,28.505
1/1/2016 12:00:00 AM,ON PEAK,SUMMER,8/27/2016 8:00:00 AM,8799,2.45,15.26,-3.115
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/25/2015 7:00:00 AM,8832,2.45,20.01,1.635
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/1/2023 6:00:00 AM,8879,2.45,48.69,30.315
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,5/5/2019 6:00:00 AM,8882,2.45,37.47,19.095
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,6/18/2015 9:00:00 PM,8903,2.45,30.54,12.165
1/1/2016 12:00:00 AM,ON PEAK,SUMMER,8/27/2016 8:00:00 PM,8930,2.45,15.27,-3.105
1/1/2016 12:00:00 AM,ON PEAK,SUMMER,8/27/2016 6:00:00 PM,8956,2.45,15.26,-3.115
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/7/2023 6:00:00 AM,8965,2.45,64.69,46.315
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/25/2015 8:00:00 AM,8975,2.45,20.87,2.495
1/1/2016 12:00:00 AM,ON PEAK,SUMMER,8/27/2016 7:00:00 PM,8985,2.45,15.31,-3.065
1/1/2016 12:00:00 AM,ON PEAK,SUMMER,8/27/2016 9:00:00 AM,9009,2.45,15.41,-2.965
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,6/18/2015 8:00:00 PM,9014,2.45,31.7,13.325
1/1/2017 12:00:00 AM,ON PEAK,SUMMER,7/11/2017 6:00:00 AM,9017,2.45,21.53,3.155
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/1/2023 7:00:00 AM,9021,2.45,54.43,36.055
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,6/18/2015 7:00:00 AM,9033,2.45,24.9,6.525
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,8/6/2023 7:00:00 AM,9038,2.45,46.9,28.525
1/1/2017 12:00:00 AM,ON PEAK,SUMMER,7/11/2017 9:00:00 PM,9058,2.45,20.42,2.045
1/1/2020 12:00:00 AM,ON PEAK,SUMMER,9/14/2020 8:00:00 PM,9058,2.45,36.77,18.395
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,9/12/2019 9:00:00 PM,9061,2.45,49.34,30.965
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,5/5/2019 7:00:00 AM,9068,2.45,39.04,20.665
1/1/2016 12:00:00 AM,ON PEAK,SUMMER,8/27/2016 5:00:00 PM,9071,2.45,15.25,-3.125
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/25/2015 9:00:00 PM,9078,2.45,18.62,0.245000000
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/1/2023 9:00:00 PM,9087,2.45,49.07,30.695
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/7/2023 7:00:00 AM,9101,2.45,58.95,40.575
1/1/2016 12:00:00 AM,ON PEAK,SUMMER,8/27/2016 10:00:00 AM,9111,2.45,15.37,-3.005
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/25/2015 9:00:00 AM,9139,2.45,21.13,2.755
1/1/2017 12:00:00 AM,ON PEAK,SUMMER,7/11/2017 8:00:00 PM,9143,2.45,22.13,3.755
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/1/2023 8:00:00 AM,9151,2.45,88.64,70.265
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,6/18/2015 7:00:00 PM,9169,2.45,31.7,13.325
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/25/2015 10:00:00 AM,9174,2.45,21.08,2.705
1/1/2020 12:00:00 AM,ON PEAK,SUMMER,9/14/2020 6:00:00 AM,9179,2.45,37.8,19.425
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,9/20/2023 9:00:00 PM,9179,2.45,60.37,41.995
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,6/18/2015 8:00:00 AM,9186,2.45,24.7,6.325
1/1/2016 12:00:00 AM,ON PEAK,SUMMER,8/27/2016 11:00:00 AM,9188,2.45,15.37,-3.005
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/25/2015 1:00:00 PM,9188,2.45,21.03,2.655
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,5/5/2019 8:00:00 AM,9193,2.45,40.14,21.765
1/1/2016 12:00:00 AM,ON PEAK,SUMMER,8/27/2016 2:00:00 PM,9197,2.45,15.27,-3.105
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/25/2015 2:00:00 PM,9198,2.45,20.41,2.035
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/25/2015 12:00:00 PM,9201,2.45,21.2,2.825
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/7/2023 9:00:00 PM,9204,2.45,34.16,15.785
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/1/2023 9:00:00 AM,9206,2.45,76.72,58.345
1/1/2016 12:00:00 AM,ON PEAK,SUMMER,8/27/2016 3:00:00 PM,9207,2.45,15.35,-3.025
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/2/2023 9:00:00 PM,9207,2.45,47.35,28.975
1/1/2020 12:00:00 AM,ON PEAK,SUMMER,9/14/2020 6:00:00 PM,9208,2.45,36.79,18.415
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/1/2023 2:00:00 PM,9208,2.45,119.74,101.365
1/1/2016 12:00:00 AM,ON PEAK,SUMMER,8/27/2016 12:00:00 PM,9213,2.45,15.37,-3.005
1/1/2016 12:00:00 AM,ON PEAK,SUMMER,8/27/2016 1:00:00 PM,9221,2.45,15.35,-3.025
1/1/2017 12:00:00 AM,ON PEAK,SUMMER,7/11/2017 7:00:00 PM,9221,2.45,27.48,9.105
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/1/2023 1:00:00 PM,9224,2.45,85.37,66.995
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/25/2015 11:00:00 AM,9232,2.45,21,2.625
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/7/2023 8:00:00 AM,9237,2.45,48.64,30.265
1/1/2016 12:00:00 AM,ON PEAK,SUMMER,8/27/2016 4:00:00 PM,9241,2.45,15.26,-3.115
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,9/12/2019 6:00:00 AM,9241,2.45,38.52,20.145
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/1/2023 11:00:00 AM,9248,2.45,55.64,37.265
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/25/2015 3:00:00 PM,9255,2.45,20.23,1.855
1/1/2020 12:00:00 AM,ON PEAK,SUMMER,9/14/2020 7:00:00 PM,9255,2.45,36.83,18.455
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/1/2023 12:00:00 PM,9259,2.45,67.83,49.455
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/1/2023 10:00:00 AM,9261,2.45,81.23,62.855
1/1/2020 12:00:00 AM,ON PEAK,SUMMER,9/14/2020 5:00:00 PM,9271,2.45,38.06,19.685
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,5/5/2019 9:00:00 PM,9277,2.45,42.72,24.345
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,6/18/2015 9:00:00 AM,9278,2.45,23.44,5.065
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/1/2023 3:00:00 PM,9287,2.45,94.71,76.335
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,6/18/2015 6:00:00 PM,9298,2.45,32.32,13.945
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,8/6/2023 8:00:00 AM,9303,2.45,48.3,29.925
1/1/2017 12:00:00 AM,ON PEAK,SUMMER,7/11/2017 7:00:00 AM,9306,2.45,22.59,4.215
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,5/5/2019 9:00:00 AM,9309,2.45,40.78,22.405
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/10/2023 9:00:00 PM,9315,2.45,31.71,13.335
1/1/2017 12:00:00 AM,ON PEAK,SUMMER,7/11/2017 6:00:00 PM,9317,2.45,27.77,9.395
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/7/2023 5:00:00 PM,9325,2.45,665.94,647.565
1/1/2020 12:00:00 AM,ON PEAK,SUMMER,9/14/2020 7:00:00 AM,9336,2.45,38.56,20.185
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,6/18/2015 5:00:00 PM,9342,2.45,39.31,20.935
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,9/12/2019 7:00:00 AM,9345,2.45,84.38,66.005
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,5/5/2019 2:00:00 PM,9349,2.45,42.27,23.895
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/7/2023 8:00:00 PM,9349,2.45,42.83,24.455
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/7/2023 6:00:00 PM,9352,2.45,370.1,351.725
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/1/2023 8:00:00 PM,9353,2.45,61.03,42.655
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/7/2023 7:00:00 PM,9357,2.45,46.17,27.795
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,6/21/2023 9:00:00 PM,9357,2.45,49.17,30.795
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,5/5/2019 1:00:00 PM,9358,2.45,41.16,22.785
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,6/18/2015 10:00:00 AM,9365,2.45,23.31,4.935
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/1/2023 5:00:00 PM,9365,2.45,84.95,66.575
1/1/2020 12:00:00 AM,ON PEAK,SUMMER,9/14/2020 8:00:00 AM,9377,2.45,36.44,18.065
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,9/20/2023 6:00:00 AM,9377,2.45,196.42,178.045
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,5/5/2019 7:00:00 PM,9381,2.45,60.7,42.325
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/25/2015 4:00:00 PM,9385,2.45,20.43,2.055
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/7/2023 9:00:00 AM,9388,2.45,48.81,30.435
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,5/5/2019 10:00:00 AM,9389,2.45,43.18,24.805
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,6/21/2023 6:00:00 AM,9391,2.45,31.46,13.085
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/25/2015 8:00:00 PM,9394,2.45,20.09,1.715
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,5/5/2019 12:00:00 PM,9396,2.45,43.48,25.105
1/1/2020 12:00:00 AM,ON PEAK,SUMMER,9/14/2020 2:00:00 PM,9399,2.45,36.62,18.245
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/1/2023 4:00:00 PM,9402,2.45,89.85,71.475
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/7/2023 12:00:00 PM,9408,2.45,195.98,177.605
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,5/5/2019 11:00:00 AM,9413,2.45,43.52,25.145
1/1/2020 12:00:00 AM,ON PEAK,SUMMER,9/14/2020 4:00:00 PM,9415,2.45,173.38,155.005
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,5/5/2019 6:00:00 PM,9421,2.45,60.53,42.155
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/7/2023 11:00:00 AM,9422,2.45,150.89,132.515
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,9/20/2023 8:00:00 PM,9425,2.45,67.08,48.705
1/1/2020 12:00:00 AM,ON PEAK,SUMMER,9/14/2020 1:00:00 PM,9428,2.45,36.8,18.425
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,5/5/2019 3:00:00 PM,9429,2.45,44.37,25.995
1/1/2020 12:00:00 AM,ON PEAK,SUMMER,9/14/2020 9:00:00 AM,9435,2.45,102.74,84.365
1/1/2017 12:00:00 AM,ON PEAK,SUMMER,7/11/2017 5:00:00 PM,9440,2.45,27.52,9.145
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,6/18/2015 11:00:00 AM,9442,2.45,23.98,5.605
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/7/2023 10:00:00 AM,9444,2.45,100.48,82.105
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,5/5/2019 8:00:00 PM,9449,2.45,44.83,26.455
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/1/2023 6:00:00 PM,9449,2.45,115.69,97.315
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,9/12/2019 8:00:00 AM,9451,2.45,93.16,74.785
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,9/12/2019 8:00:00 PM,9460,2.45,55.87,37.495
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,6/18/2015 4:00:00 PM,9465,2.45,78.59,60.215
1/1/2020 12:00:00 AM,ON PEAK,SUMMER,9/14/2020 3:00:00 PM,9466,2.45,36.82,18.445
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/7/2023 1:00:00 PM,9467,2.45,50.7,32.325
1/1/2017 12:00:00 AM,ON PEAK,SUMMER,7/11/2017 8:00:00 AM,9469,2.45,26.69,8.315
1/1/2020 12:00:00 AM,ON PEAK,SUMMER,9/14/2020 12:00:00 PM,9478,2.45,36.65,18.275
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,5/5/2019 5:00:00 PM,9483,2.45,50.27,31.895
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,9/12/2019 9:00:00 AM,9485,2.45,96.19,77.815
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/2/2023 8:00:00 PM,9488,2.45,56.38,38.005
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/1/2023 7:00:00 PM,9494,2.45,115.9,97.525
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/7/2023 4:00:00 PM,9496,2.45,553.28,534.905
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,6/21/2023 8:00:00 PM,9498,2.45,150.91,132.535
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,9/12/2019 6:00:00 PM,9500,2.45,55.24,36.865
1/1/2020 12:00:00 AM,ON PEAK,SUMMER,9/14/2020 10:00:00 AM,9500,2.45,74.31,55.935
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,5/5/2019 4:00:00 PM,9526,2.45,71.96,53.585
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/2/2023 6:00:00 AM,9528,2.45,47.12,28.745
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/7/2023 2:00:00 PM,9528,2.45,73.49,55.115
1/1/2020 12:00:00 AM,ON PEAK,SUMMER,9/14/2020 11:00:00 AM,9530,2.45,36.74,18.365
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,6/18/2015 3:00:00 PM,9531,2.45,153.88,135.505
1/1/2018 12:00:00 AM,ON PEAK,SUMMER,10/5/2018 9:00:00 PM,9537,2.45,35.2,16.825
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/25/2015 7:00:00 PM,9549,2.45,20.2,1.825
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,6/18/2015 12:00:00 PM,9552,2.45,29.34,10.965
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,6/18/2015 2:00:00 PM,9552,2.45,32.37,13.995
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,8/6/2023 9:00:00 AM,9558,2.45,49.01,30.635
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,6/18/2015 1:00:00 PM,9561,2.45,32.17,13.795
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,6/21/2023 7:00:00 AM,9564,2.45,31.68,13.305
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/7/2023 3:00:00 PM,9573,2.45,126.63,108.255
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,9/12/2019 5:00:00 PM,9574,2.45,59.48,41.105
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,9/20/2023 7:00:00 AM,9577,2.45,69.14,50.765
1/1/2017 12:00:00 AM,ON PEAK,SUMMER,7/11/2017 9:00:00 AM,9589,2.45,27.44,9.065
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,9/12/2019 10:00:00 AM,9590,2.45,93.77,75.395
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,9/20/2023 7:00:00 PM,9594,2.45,137.48,119.105
1/1/2017 12:00:00 AM,ON PEAK,SUMMER,7/11/2017 4:00:00 PM,9604,2.45,27.78,9.405
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/10/2023 6:00:00 AM,9604,2.45,45.01,26.635
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/25/2015 5:00:00 PM,9608,2.45,20.92,2.545
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/10/2023 12:00:00 PM,9611,2.45,685.4,667.025
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/10/2023 5:00:00 PM,9617,2.45,358.93,340.555
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,9/12/2019 7:00:00 PM,9628,2.45,68.97,50.595
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/10/2023 1:00:00 PM,9628,2.45,185.57,167.195
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,8/6/2023 9:00:00 PM,9634,2.45,70.8,52.425
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/10/2023 8:00:00 PM,9645,2.45,35.05,16.675
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,9/20/2023 6:00:00 PM,9646,2.45,279.07,260.695
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/10/2023 11:00:00 AM,9647,2.45,632.18,613.805
1/1/2017 12:00:00 AM,ON PEAK,SUMMER,7/11/2017 1:00:00 PM,9649,2.45,20.65,2.275
1/1/2019 12:00:00 AM,ON PEAK,SUMMER,9/12/2019 11:00:00 AM,9651,2.45,58.67,40.295
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,6/21/2023 7:00:00 PM,9666,2.45,69.13,50.755
1/1/2015 12:00:00 AM,ON PEAK,SUMMER,10/25/2015 6:00:00 PM,9667,2.45,21.1,2.725
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/2/2023 5:00:00 PM,9669,2.45,54.87,36.495
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/10/2023 8:00:00 AM,9673,2.45,48.09,29.715
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/10/2023 2:00:00 PM,9675,2.45,290.33,271.955
1/1/2017 12:00:00 AM,ON PEAK,SUMMER,7/11/2017 10:00:00 AM,9677,2.45,26.54,8.165
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/2/2023 7:00:00 AM,9677,2.45,41.78,23.405
1/1/2023 12:00:00 AM,ON PEAK,SUMMER,10/10/2023 7:00:00 AM,9678,2.45,42.11,23.735
