"","date","he","import_export","asset_id","block_number","price","from","to","size","available_mw","dispatched","dispatched_mw","flexible","offer_control","effective_date_time","key_firm","offer_sum","renew_gen","AESO_Name","Capacity","Plant_Type","Plant_Fuel","co2_est","oba_rate","ctax","compliance_cost","policy","oba_val","ctax_cost","merit","merit_dispatch","key_firm_no_bp","offer_store","plant_store","year"
"2489",2023-04-29,"23","","HHW1",1,0,0,116.096,116.096,116.096,"Y",116.096,"N","BER Hand Hills Wind LP",2023-04-29 23:00:00,FALSE,"Other",116.096,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6507.1315,6507.1315,FALSE,"Other","WIND",2023
"2490",2023-04-29,"24","","HHW1",1,0,0,116.704,116.704,116.704,"Y",116.704,"N","BER Hand Hills Wind LP",2023-04-29,FALSE,"Other",116.704,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6403.5467,6398.5467,FALSE,"Other","WIND",2023
"2491",2023-04-30,"01","","HHW1",1,0,0,113.472,113.472,113.472,"Y",113.472,"N","BER Hand Hills Wind LP",2023-04-30 01:00:00,FALSE,"Other",113.472,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6433.1917,6433.1917,FALSE,"Other","WIND",2023
"2492",2023-04-30,"02","","HHW1",1,0,0,106.384,106.384,106.384,"Y",106.384,"N","BER Hand Hills Wind LP",2023-04-30 02:00:00,FALSE,"Other",106.384,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6192.84,6192.84,FALSE,"Other","WIND",2023
"2493",2023-04-30,"03","","HHW1",1,0,0,97.88,97.88,97.88,"Y",97.88,"N","BER Hand Hills Wind LP",2023-04-30 03:00:00,FALSE,"Other",97.88,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6130.4514,6130.4514,FALSE,"Other","WIND",2023
"2494",2023-04-30,"04","","HHW1",1,0,0,99.044,99.044,99.044,"Y",99.044,"N","BER Hand Hills Wind LP",2023-04-30 04:00:00,FALSE,"Other",99.044,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6150.0339,6148.0339,FALSE,"Other","WIND",2023
"2495",2023-04-30,"05","","HHW1",1,0,0,102.608,102.608,102.608,"Y",102.608,"N","BER Hand Hills Wind LP",2023-04-30 05:00:00,FALSE,"Other",102.608,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6196.2335,6193.2335,FALSE,"Other","WIND",2023
"2496",2023-04-30,"06","","HHW1",1,0,0,108.716,108.716,108.716,"Y",108.716,"N","BER Hand Hills Wind LP",2023-04-30 06:00:00,FALSE,"Other",108.716,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6175.5145,6175.5145,FALSE,"Other","WIND",2023
"2497",2023-04-30,"07","","HHW1",1,0,0,111.128,111.128,111.128,"Y",111.128,"N","BER Hand Hills Wind LP",2023-04-30 07:00:00,FALSE,"Other",111.128,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6189.1939,6189.1939,FALSE,"Other","WIND",2023
"2498",2023-04-30,"08","","HHW1",1,0,0,105.54,105.54,105.54,"Y",105.54,"N","BER Hand Hills Wind LP",2023-04-30 08:00:00,FALSE,"Other",105.54,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6425.7127,6425.7127,FALSE,"Other","WIND",2023
"2499",2023-04-30,"09","","HHW1",1,0,0,97.624,97.624,97.624,"Y",97.624,"N","BER Hand Hills Wind LP",2023-04-30 09:00:00,FALSE,"Other",97.624,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6821.5241,6821.5241,FALSE,"Other","WIND",2023
"2500",2023-04-30,"10","","HHW1",1,0,0,90.616,90.616,90.616,"Y",90.616,"N","BER Hand Hills Wind LP",2023-04-30 10:00:00,FALSE,"Other",90.616,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7009.2529,7009.2529,FALSE,"Other","WIND",2023
"2501",2023-04-30,"11","","HHW1",1,0,0,78.976,78.976,78.976,"Y",78.976,"N","BER Hand Hills Wind LP",2023-04-30 11:00:00,FALSE,"Other",78.976,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7055.2668,7055.2668,FALSE,"Other","WIND",2023
"2502",2023-04-30,"12","","HHW1",1,0,0,89.3,89.3,89.3,"Y",89.3,"N","BER Hand Hills Wind LP",2023-04-30 12:00:00,FALSE,"Other",89.3,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7222.0894,7226.0894,FALSE,"Other","WIND",2023
"2503",2023-04-30,"13","","HHW1",1,0,0,92.932,92.932,92.932,"Y",92.932,"N","BER Hand Hills Wind LP",2023-04-30 13:00:00,FALSE,"Other",92.932,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7307.6852,7307.6852,FALSE,"Other","WIND",2023
"2504",2023-04-30,"14","","HHW1",1,0,0,89.936,89.936,89.936,"Y",89.936,"N","BER Hand Hills Wind LP",2023-04-30 14:00:00,FALSE,"Other",89.936,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7788.8368,7788.8368,FALSE,"Other","WIND",2023
"2505",2023-04-30,"15","","HHW1",1,0,0,88.208,88.208,88.208,"Y",88.208,"N","BER Hand Hills Wind LP",2023-04-30 15:00:00,FALSE,"Other",88.208,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7450.4623,7450.4623,FALSE,"Other","WIND",2023
"2506",2023-04-30,"16","","HHW1",1,0,0,83.112,83.112,83.112,"Y",83.112,"N","BER Hand Hills Wind LP",2023-04-30 16:00:00,FALSE,"Other",83.112,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7331.0796,7331.0796,FALSE,"Other","WIND",2023
"2507",2023-04-30,"17","","HHW1",1,0,0,73.472,73.472,73.472,"Y",73.472,"N","BER Hand Hills Wind LP",2023-04-30 17:00:00,FALSE,"Other",73.472,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7241.8801,7241.8801,FALSE,"Other","WIND",2023
"2508",2023-04-30,"18","","HHW1",1,0,0,64.956,64.956,64.956,"Y",64.956,"N","BER Hand Hills Wind LP",2023-04-30 18:00:00,FALSE,"Other",64.956,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7173.718,7173.718,FALSE,"Other","WIND",2023
"2509",2023-04-30,"19","","HHW1",1,0,0,63.356,63.356,63.356,"Y",63.356,"N","BER Hand Hills Wind LP",2023-04-30 19:00:00,FALSE,"Other",63.356,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6291.5425,6291.5425,FALSE,"Other","WIND",2023
"2510",2023-04-30,"20","","HHW1",1,0,0,68.432,68.432,68.432,"Y",68.432,"N","BER Hand Hills Wind LP",2023-04-30 20:00:00,FALSE,"Other",68.432,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6045.5659,6045.5659,FALSE,"Other","WIND",2023
"2511",2023-04-30,"21","","HHW1",1,0,0,86.352,86.352,86.352,"Y",86.352,"N","BER Hand Hills Wind LP",2023-04-30 21:00:00,FALSE,"Other",86.352,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6133.3345,6130.3345,FALSE,"Other","WIND",2023
"2512",2023-04-30,"22","","HHW1",1,0,0,98.112,98.112,98.112,"Y",98.112,"N","BER Hand Hills Wind LP",2023-04-30 22:00:00,FALSE,"Other",98.112,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6284.9148,6284.9148,FALSE,"Other","WIND",2023
"2513",2023-04-30,"23","","HHW1",1,0,0,95.988,95.988,95.988,"Y",95.988,"N","BER Hand Hills Wind LP",2023-04-30 23:00:00,FALSE,"Other",95.988,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6484.2243,6484.2243,FALSE,"Other","WIND",2023
"2514",2023-04-30,"24","","HHW1",1,0,0,90.64,90.64,90.64,"Y",90.64,"N","BER Hand Hills Wind LP",2023-04-30,FALSE,"Other",90.64,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6455.145,6455.145,FALSE,"Other","WIND",2023
"2515",2023-05-01,"01","","HHW1",1,0,0,93.772,93.772,93.772,"Y",93.772,"N","BER Hand Hills Wind LP",2023-05-01 01:00:00,FALSE,"Other",93.772,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6597.1593,6597.1593,FALSE,"Other","WIND",2023
"2516",2023-05-01,"02","","HHW1",1,0,0,90.032,90.032,90.032,"Y",90.032,"N","BER Hand Hills Wind LP",2023-05-01 02:00:00,FALSE,"Other",90.032,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6409.7389,6409.7389,FALSE,"Other","WIND",2023
"2517",2023-05-01,"03","","HHW1",1,0,0,86.424,86.424,86.424,"Y",86.424,"N","BER Hand Hills Wind LP",2023-05-01 03:00:00,FALSE,"Other",86.424,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6277.9627,6277.9627,FALSE,"Other","WIND",2023
"2518",2023-05-01,"04","","HHW1",1,0,0,80.92,80.92,80.92,"Y",80.92,"N","BER Hand Hills Wind LP",2023-05-01 04:00:00,FALSE,"Other",80.92,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6193.3295,6193.3295,FALSE,"Other","WIND",2023
"2519",2023-05-01,"05","","HHW1",1,0,0,81.024,81.024,81.024,"Y",81.024,"N","BER Hand Hills Wind LP",2023-05-01 05:00:00,FALSE,"Other",81.024,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6151.6496,6151.6496,FALSE,"Other","WIND",2023
"2520",2023-05-01,"06","","HHW1",1,0,0,81.032,81.032,81.032,"Y",81.032,"N","BER Hand Hills Wind LP",2023-05-01 06:00:00,FALSE,"Other",81.032,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6084.9847,6084.9847,FALSE,"Other","WIND",2023
"2521",2023-05-01,"07","","HHW1",1,0,0,81.004,81.004,81.004,"Y",81.004,"N","BER Hand Hills Wind LP",2023-05-01 07:00:00,FALSE,"Other",81.004,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6129.8669,6129.8669,FALSE,"Other","WIND",2023
"2522",2023-05-01,"08","","HHW1",1,0,0,80.1,80.1,80.1,"Y",80.1,"N","BER Hand Hills Wind LP",2023-05-01 08:00:00,FALSE,"Other",80.1,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6652.0022,6652.0022,FALSE,"Other","WIND",2023
"2523",2023-05-01,"09","","HHW1",1,0,0,67.688,67.688,67.688,"Y",67.688,"N","BER Hand Hills Wind LP",2023-05-01 09:00:00,FALSE,"Other",67.688,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6936.6197,6936.6197,FALSE,"Other","WIND",2023
"2524",2023-05-01,"10","","HHW1",1,0,0,56.732,56.732,56.732,"Y",56.732,"N","BER Hand Hills Wind LP",2023-05-01 10:00:00,FALSE,"Other",56.732,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7079.8304,7074.8304,FALSE,"Other","WIND",2023
"2525",2023-05-01,"11","","HHW1",1,0,0,53.008,53.008,53.008,"Y",53.008,"N","BER Hand Hills Wind LP",2023-05-01 11:00:00,FALSE,"Other",53.008,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7083.2532,7073.2532,FALSE,"Other","WIND",2023
"2526",2023-05-01,"12","","HHW1",1,0,0,72.336,72.336,72.336,"Y",72.336,"N","BER Hand Hills Wind LP",2023-05-01 12:00:00,FALSE,"Other",72.336,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7237.525,7242.525,FALSE,"Other","WIND",2023
"2527",2023-05-01,"13","","HHW1",1,0,0,77.968,77.968,77.968,"Y",77.968,"N","BER Hand Hills Wind LP",2023-05-01 13:00:00,FALSE,"Other",77.968,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7305.7204,7305.7204,FALSE,"Other","WIND",2023
"2528",2023-05-01,"14","","HHW1",1,0,0,72.264,72.264,72.264,"Y",72.264,"N","BER Hand Hills Wind LP",2023-05-01 14:00:00,FALSE,"Other",72.264,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7263.2165,7263.2165,FALSE,"Other","WIND",2023
"2529",2023-05-01,"15","","HHW1",1,0,0,64.308,64.308,64.308,"Y",64.308,"N","BER Hand Hills Wind LP",2023-05-01 15:00:00,FALSE,"Other",64.308,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7182.0362,7177.0362,FALSE,"Other","WIND",2023
"2530",2023-05-01,"16","","HHW1",1,0,0,55.768,55.768,55.768,"Y",55.768,"N","BER Hand Hills Wind LP",2023-05-01 16:00:00,FALSE,"Other",55.768,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7120.2177,7125.2177,FALSE,"Other","WIND",2023
"2531",2023-05-01,"17","","HHW1",1,0,0,49.824,49.824,49.824,"Y",49.824,"N","BER Hand Hills Wind LP",2023-05-01 17:00:00,FALSE,"Other",49.824,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7087.2063,7087.2063,FALSE,"Other","WIND",2023
"2532",2023-05-01,"18","","HHW1",1,0,0,48.216,48.216,48.216,"Y",48.216,"N","BER Hand Hills Wind LP",2023-05-01 18:00:00,FALSE,"Other",48.216,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7041.6705,7061.6705,FALSE,"Other","WIND",2023
"2533",2023-05-01,"19","","HHW1",1,0,0,44.724,44.724,44.724,"Y",44.724,"N","BER Hand Hills Wind LP",2023-05-01 19:00:00,FALSE,"Other",44.724,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6955.9709,6955.9709,FALSE,"Other","WIND",2023
"2534",2023-05-01,"20","","HHW1",1,0,0,46.092,46.092,46.092,"Y",46.092,"N","BER Hand Hills Wind LP",2023-05-01 20:00:00,FALSE,"Other",46.092,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6613.1864,6613.1864,FALSE,"Other","WIND",2023
"2535",2023-05-01,"21","","HHW1",1,0,0,83.136,83.136,83.136,"Y",83.136,"N","BER Hand Hills Wind LP",2023-05-01 21:00:00,FALSE,"Other",83.136,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6412.8893,6412.8893,FALSE,"Other","WIND",2023
"2536",2023-05-01,"22","","HHW1",1,0,0,103.012,103.012,103.012,"Y",103.012,"N","BER Hand Hills Wind LP",2023-05-01 22:00:00,FALSE,"Other",103.012,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6544.7204,6544.7204,FALSE,"Other","WIND",2023
"2537",2023-05-01,"23","","HHW1",1,0,0,110.98,110.98,110.98,"Y",110.98,"N","BER Hand Hills Wind LP",2023-05-01 23:00:00,FALSE,"Other",110.98,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6489.8607,6489.8607,FALSE,"Other","WIND",2023
"2538",2023-05-01,"24","","HHW1",1,0,0,114.32,114.32,114.32,"Y",114.32,"N","BER Hand Hills Wind LP",2023-05-01,FALSE,"Other",114.32,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6458.0094,6458.0094,FALSE,"Other","WIND",2023
"2539",2023-05-02,"01","","HHW1",1,0,0,113.612,113.612,113.612,"Y",113.612,"N","BER Hand Hills Wind LP",2023-05-02 01:00:00,FALSE,"Other",113.612,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6506.1027,6506.1027,FALSE,"Other","WIND",2023
"2540",2023-05-02,"02","","HHW1",1,0,0,114.616,114.616,114.616,"Y",114.616,"N","BER Hand Hills Wind LP",2023-05-02 02:00:00,FALSE,"Other",114.616,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6403.78,6403.78,FALSE,"Other","WIND",2023
"2541",2023-05-02,"03","","HHW1",1,0,0,111.98,111.98,111.98,"Y",111.98,"N","BER Hand Hills Wind LP",2023-05-02 03:00:00,FALSE,"Other",111.98,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6257.1168,6257.1168,FALSE,"Other","WIND",2023
"2542",2023-05-02,"04","","HHW1",1,0,0,109.968,109.968,109.968,"Y",109.968,"N","BER Hand Hills Wind LP",2023-05-02 04:00:00,FALSE,"Other",109.968,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6205.6147,6205.6147,FALSE,"Other","WIND",2023
"2543",2023-05-02,"05","","HHW1",1,0,0,91.744,91.744,91.744,"Y",91.744,"N","BER Hand Hills Wind LP",2023-05-02 05:00:00,FALSE,"Other",91.744,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6013.7357,6013.7357,FALSE,"Other","WIND",2023
"2544",2023-05-02,"06","","HHW1",1,0,0,62.696,62.696,62.696,"Y",62.696,"N","BER Hand Hills Wind LP",2023-05-02 06:00:00,FALSE,"Other",62.696,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,5916.8318,5906.8318,FALSE,"Other","WIND",2023
"2545",2023-05-02,"07","","HHW1",1,0,0,23.984,23.984,23.984,"Y",23.984,"N","BER Hand Hills Wind LP",2023-05-02 07:00:00,FALSE,"Other",23.984,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,5929.8983,5929.8983,FALSE,"Other","WIND",2023
"2546",2023-05-02,"08","","HHW1",1,0,0,6.78,6.78,6.78,"Y",6.78,"N","BER Hand Hills Wind LP",2023-05-02 08:00:00,FALSE,"Other",6.78,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6371.072,6371.072,FALSE,"Other","WIND",2023
"2547",2023-05-02,"09","","HHW1",1,0,0,0.394,0.394,0.394,"Y",0.394,"N","BER Hand Hills Wind LP",2023-05-02 09:00:00,FALSE,"Other",0.394,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6771.8567,6771.8567,FALSE,"Other","WIND",2023
"2548",2023-05-02,"14","","HHW1",1,0,0,0.658,0.658,0.658,"Y",0.658,"N","BER Hand Hills Wind LP",2023-05-02 14:00:00,FALSE,"Other",0.658,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7369.2386,7369.2386,FALSE,"Other","WIND",2023
"2549",2023-05-02,"15","","HHW1",1,0,0,0.6333,0.6333,0.6333,"Y",0.6333,"N","BER Hand Hills Wind LP",2023-05-02 15:00:00,FALSE,"Other",0.6333,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7416.8173,7416.8173,FALSE,"Other","WIND",2023
"2550",2023-05-02,"16","","HHW1",1,0,0,1.008,1.008,1.008,"Y",1.008,"N","BER Hand Hills Wind LP",2023-05-02 16:00:00,FALSE,"Other",1.008,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7435.5509,7435.5509,FALSE,"Other","WIND",2023
"2551",2023-05-02,"17","","HHW1",1,0,0,1.764,1.764,1.764,"Y",1.764,"N","BER Hand Hills Wind LP",2023-05-02 17:00:00,FALSE,"Other",1.764,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7404.3003,7404.3003,FALSE,"Other","WIND",2023
"2552",2023-05-02,"18","","HHW1",1,0,0,2.1839,2.1839,2.1839,"Y",2.1839,"N","BER Hand Hills Wind LP",2023-05-02 18:00:00,FALSE,"Other",2.1839,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7332.9443,7332.9443,FALSE,"Other","WIND",2023
"2553",2023-05-02,"19","","HHW1",1,0,0,0.9967,0.9967,0.9967,"Y",0.9967,"N","BER Hand Hills Wind LP",2023-05-02 19:00:00,FALSE,"Other",0.9967,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7167.074,7166.074,FALSE,"Other","WIND",2023
"2554",2023-05-02,"20","","HHW1",1,0,0,3.44,3.44,3.44,"Y",3.44,"N","BER Hand Hills Wind LP",2023-05-02 20:00:00,FALSE,"Other",3.44,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6679.0099,6679.0099,FALSE,"Other","WIND",2023
"2555",2023-05-02,"21","","HHW1",1,0,0,3.112,3.112,3.112,"Y",3.112,"N","BER Hand Hills Wind LP",2023-05-02 21:00:00,FALSE,"Other",3.112,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6517.173,6517.173,FALSE,"Other","WIND",2023
"2556",2023-05-02,"22","","HHW1",1,0,0,12.192,12.192,12.192,"Y",12.192,"N","BER Hand Hills Wind LP",2023-05-02 22:00:00,FALSE,"Other",12.192,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6626.7046,6626.7046,FALSE,"Other","WIND",2023
"2557",2023-05-02,"23","","HHW1",1,0,0,23.852,23.852,23.852,"Y",23.852,"N","BER Hand Hills Wind LP",2023-05-02 23:00:00,FALSE,"Other",23.852,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6742.45,6736.45,FALSE,"Other","WIND",2023
"2558",2023-05-02,"24","","HHW1",1,0,0,22.628,22.628,22.628,"Y",22.628,"N","BER Hand Hills Wind LP",2023-05-02,FALSE,"Other",22.628,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6650.7515,6646.7515,FALSE,"Other","WIND",2023
"2559",2023-05-03,"01","","HHW1",1,0,0,30.6,30.6,30.6,"Y",30.6,"N","BER Hand Hills Wind LP",2023-05-03 01:00:00,FALSE,"Other",30.6,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6563.293,6563.293,FALSE,"Other","WIND",2023
"2560",2023-05-03,"02","","HHW1",1,0,0,37.504,37.504,37.504,"Y",37.504,"N","BER Hand Hills Wind LP",2023-05-03 02:00:00,FALSE,"Other",37.504,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6190.3809,6190.3809,FALSE,"Other","WIND",2023
"2561",2023-05-03,"03","","HHW1",1,0,0,23.652,23.652,23.652,"Y",23.652,"N","BER Hand Hills Wind LP",2023-05-03 03:00:00,FALSE,"Other",23.652,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6023.4795,6023.4795,FALSE,"Other","WIND",2023
"2562",2023-05-03,"04","","HHW1",1,0,0,12.196,12.196,12.196,"Y",12.196,"N","BER Hand Hills Wind LP",2023-05-03 04:00:00,FALSE,"Other",12.196,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6655.2817,6655.2817,FALSE,"Other","WIND",2023
"2563",2023-05-03,"05","","HHW1",1,0,0,18.288,18.288,18.288,"Y",18.288,"N","BER Hand Hills Wind LP",2023-05-03 05:00:00,FALSE,"Other",18.288,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6582.0987,6582.0987,FALSE,"Other","WIND",2023
"2564",2023-05-03,"06","","HHW1",1,0,0,20.396,20.396,20.396,"Y",20.396,"N","BER Hand Hills Wind LP",2023-05-03 06:00:00,FALSE,"Other",20.396,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6022.8754,6022.8754,FALSE,"Other","WIND",2023
"2565",2023-05-03,"07","","HHW1",1,0,0,36.124,36.124,36.124,"Y",36.124,"N","BER Hand Hills Wind LP",2023-05-03 07:00:00,FALSE,"Other",36.124,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,6391.1152,6391.1152,FALSE,"Other","WIND",2023
"2566",2023-05-03,"08","","HHW1",1,0,0,43.2,43.2,43.2,"Y",43.2,"N","BER Hand Hills Wind LP",2023-05-03 08:00:00,FALSE,"Other",43.2,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7275.0325,7275.0325,FALSE,"Other","WIND",2023
"2567",2023-05-03,"09","","HHW1",1,0,0,28.28,28.28,28.28,"Y",28.28,"N","BER Hand Hills Wind LP",2023-05-03 09:00:00,FALSE,"Other",28.28,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7494.0706,7494.0706,FALSE,"Other","WIND",2023
"2568",2023-05-03,"10","","HHW1",1,0,0,26.988,26.988,26.988,"Y",26.988,"N","BER Hand Hills Wind LP",2023-05-03 10:00:00,FALSE,"Other",26.988,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7569.6063,7569.6063,FALSE,"Other","WIND",2023
"2569",2023-05-03,"11","","HHW1",1,0,0,28.756,28.756,28.756,"Y",28.756,"N","BER Hand Hills Wind LP",2023-05-03 11:00:00,FALSE,"Other",28.756,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7539.5521,7539.5521,FALSE,"Other","WIND",2023
"2570",2023-05-03,"12","","HHW1",1,0,0,30.432,30.432,30.432,"Y",30.432,"N","BER Hand Hills Wind LP",2023-05-03 12:00:00,FALSE,"Other",30.432,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7339.9231,7339.9231,FALSE,"Other","WIND",2023
